MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,FireplaceQu,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,PavedDrive,WoodDeckSF,OpenPorchSF,Fence,MoSold,YrSold,SaleType,SaleCondition,SalePrice
50,4,4.094344562,5790,2,1,4,3,0,0,3,17,2,2,0,5,3,6,1915,1950,2,1,12,13,2,0,4,4,1,3,4,2,2,0.693147181,2,840,840,1,4,0,4,840,6.639875834,1605,0,0,2,0,1.098612289,2,3,8,7,1,2,2,0,5.937536205,4,3,2.48490665,1.386294361,1,5,2010,9,6,107400
180,4,3.044522438,1596,2,1,4,3,0,4,3,10,2,2,3,7,4,5,1973,1973,1,1,5,5,2,0,3,3,1,5,4,5,7,6.135564891,2,0,462,1,3,1,4,526,6.135564891,988,1,0,1,0,0.693147181,1,3,5,7,1,4,2,0,5.693732139,4,3,4.787491743,4.615120517,3,11,2009,9,6,91000
20,3,3.044522438,8475,2,1,3,3,0,4,3,12,2,2,0,2,4,7,1956,1956,1,1,12,13,2,0,3,3,1,4,4,2,6,5.429345629,2,724,952,1,5,1,0,952,4.700480366,952,0,0,1,0,0.693147181,1,3,4,7,1,2,2,0,5.645446898,4,3,2.48490665,1.386294361,1,4,2008,9,6,135750
50,4,3.912023005,8635,2,1,4,3,0,4,3,3,2,2,0,0,5,5,1948,2001,1,1,13,14,2,0,3,3,1,4,4,2,5,5.81711116,7,295,672,1,3,1,4,1072,5.361292166,1285,1,0,1,0,0.693147181,1,3,6,6,1,2,2,0,5.480638923,4,3,2.48490665,1.386294361,4,1,2008,9,6,127000
90,3,4.276666119,10778,2,1,4,3,0,4,3,19,2,2,2,2,4,5,1968,1968,3,1,6,6,2,0,3,3,1,4,4,2,2,0.693147181,2,1685.5,1768,1,3,0,4,1768,4.700480366,1768,0,0,2,0,1.386294361,2,3,8,7,1,1,1,0,5.075173815,1,3,2.48490665,1.386294361,1,4,2010,9,6,136500
50,4,4.094344562,10440,2,3,4,3,0,0,3,17,2,2,0,5,5,6,1910,1981,1,1,13,14,2,0,3,3,2,4,4,2,2,0.693147181,2,440,440,1,4,1,4,682,6.306275287,1230,0,0,1,1,0.693147181,1,3,5,7,1,2,2,0.693147181,6.086774727,4,3,4.304065093,1.386294361,4,5,2009,9,6,110000
60,3,4.605170186,13000,2,1,4,3,0,0,3,12,2,2,0,5,6,6,1968,1968,1,1,12,13,1,6.037274083,3,4,1,5,4,2,4,6.104793232,2,448,896,1,3,1,4,1182,6.866933284,2142,0,0,2,1,1.386294361,1,4,8,7,5,6,4,0,6.232448017,4,3,2.48490665,4.276666119,1,6,2009,9,6,193500
120,4,3.465735903,4500,2,1,4,3,0,2,3,11,2,2,4,2,6,5,1998,1998,3,1,12,13,1,6.037274083,3,4,2,6,5,2,7,7.090909822,2,36,1237,1,5,1,4,1337,4.700480366,1337,1,0,2,0,0.693147181,1,3,5,7,1,6,4,0.693147181,6.003887067,4,3,2.48490665,5.135798437,1,3,2006,9,6,153500
20,3,4.356708827,10206,2,1,4,3,0,4,3,21,2,2,0,2,8,5,2007,2007,1,1,12,13,3,6.037274083,3,3,2,5,4,2,7,3.496507561,2,1530,1563,1,5,1,4,1563,4.700480366,1563,0,0,2,0,1.098612289,1,4,6,7,5,6,3,1.098612289,6.630683386,4,3,4.9698133,4.59511985,1,10,2008,9,6,245000
20,3,4.382026635,8892,2,1,3,3,0,4,3,12,2,2,0,2,5,5,1960,1960,1,1,8,8,0,4.189654742,3,3,1,4,4,2,2,0.693147181,2,1065,1065,1,4,1,4,1065,4.700480366,1065,0,0,1,1,1.098612289,1,3,6,7,1,2,2,0.693147181,6.133398043,4,3,4.304065093,1.386294361,1,7,2007,6,6,126500
80,3,3.044522438,8530,2,1,3,3,0,4,3,8,2,2,0,7,7,5,1995,1996,1,1,6,6,1,3.091042453,3,3,2,5,4,2,2,0.693147181,2,384,384,1,4,1,4,804,6.507277712,1474,0,0,2,1,1.098612289,1,3,7,7,4,4,4,0.693147181,5.991464547,4,3,4.787491743,4.276666119,1,5,2009,9,6,168500
60,3,4.795790546,16059,2,1,4,3,0,0,3,15,2,2,0,5,8,5,1991,1992,3,1,6,6,1,5.648974238,4,3,1,5,4,2,2,0.693147181,2,1288,1288,1,5,1,4,1301,7.017506143,2417,0,0,2,1,1.386294361,1,4,9,7,4,6,2,0.693147181,6.135564891,4,3,4.844187086,4.406719247,1,4,2006,9,6,260000
60,3,4.804021045,11911,2,1,2,3,0,4,3,8,2,2,0,5,6,5,2005,2005,1,1,12,13,2,0,4,3,2,5,4,4,2,0.693147181,2,684,684,1,5,1,4,684,6.775366091,1560,0,0,2,1,1.098612289,1,4,6,7,5,4,4,0.693147181,5.991464547,4,3,4.605170186,3.63758616,1,3,2009,9,6,174000
160,1,3.688879454,3951,2,2,4,3,0,0,3,21,2,2,4,5,6,5,2009,2009,1,1,12,13,3,4.33073334,4,3,2,5,4,4,2,0.693147181,2,612,612,1,5,1,4,612,6.416732283,1224,0,0,2,1,0.693147181,1,4,4,7,1,2,3,0.693147181,6.269096284,4,3,2.48490665,5.135798437,1,6,2009,7,1,164500
50,0,4.65396035,8470,2,1,3,3,0,0,3,9,1,1,0,0,3,2.236944456,1915,1982,3,1,9,10,2,0,2,2,1,4,3,2,2,0.693147181,2,1013,1013,1,3,0,4,1013,4.700480366,1526,0,0,1,0,0.693147181,1,2,6,7,1,1,1,0,5.075173815,1,1,2.48490665,1.386294361,4,10,2009,2,5,85000
20,3,4.094344562,8070,2,1,4,3,0,4,3,5,2,2,0,2,4,5,1994,1995,1,1,12,13,2,0,3,3,2,5,4,2,7,6.376726948,2,402,990,1,5,1,4,990,4.700480366,990,1,0,1,0,1.098612289,1,3,5,7,1,1,1,0,5.075173815,1,3,2.48490665,1.386294361,1,8,2007,9,6,123600
20,3,4.094344562,7200,2,1,4,3,0,4,3,12,2,2,0,2,4,5,1950,1950,1,1,3,14,2,0,3,3,3,1,1,1,1,0.693147181,1,0,42,1,3,1,0,1040,4.700480366,1040,0,0,1,0,0.693147181,1,3,4,7,1,2,2,0.693147181,6.040254711,4,3,2.48490665,3.36729583,1,7,2006,9,6,109900
20,3,4.442651256,8500,2,1,4,3,0,4,3,12,2,2,0,2,5,3,1961,1961,3,1,6,6,0,5.313205979,3,3,1,4,4,2,4,6.396929655,2,635,1235,1,3,1,4,1235,4.700480366,1235,0,0,1,0,0.693147181,1,3,6,7,1,6,2,0.693147181,6.173786104,4,3,2.48490665,1.386294361,3,12,2006,9,5,98600
30,3,4.382026635,13360,2,3,3,1,0,4,3,6,2,2,0,2,5,7,1921,2006,1,1,13,14,2,0,3,4,0,5,4,2,6,6.56948142,2,163,876,1,5,1,4,964,4.700480366,964,1,0,1,0,0.693147181,1,3,5,7,1,2,2,0.693147181,6.068425588,4,3,2.48490665,1.386294361,1,8,2009,9,6,163500
190,0,4.094344562,7200,2,1,4,3,0,0,3,17,2,2,1,4,6,6,1910,1998,3,1,8,8,2,0,3,3,0,4,3,3,4,6.952728645,2,168,1214,2,5,0,4,1260,6.938284484,2291,0,1,2,0,1.386294361,2,3,9,7,5,2,2,0.693147181,6.226536669,4,3,2.48490665,1.386294361,1,11,2007,9,6,133900
60,3,4.234106505,9337,2,1,3,3,0,4,3,5,2,2,0,5,6,5,1997,1997,1,1,12,13,2,0,3,4,2,5,4,2,7,6.473890696,2,176,824,1,5,1,4,905,6.781057626,1786,1,0,2,1,1.098612289,1,4,7,7,1,6,3,0.693147181,6.527957918,4,3,2.48490665,5.087596335,1,5,2007,9,6,204750
60,3,3.044522438,9765,2,1,2,3,0,0,3,8,2,2,0,5,6,8,1993,1993,1,1,12,13,1,4.219507705,5,4,2,5,5,2,6,5.736572297,2,370,680,1,4,1,4,680,6.672032945,1470,0,0,2,1,1.098612289,1,3,6,7,4,4,4,0.693147181,6.040254711,4,3,5.446737372,4.143134726,1,4,2009,9,6,185000
20,3,4.356708827,10264,2,1,3,3,0,4,3,5,2,2,0,2,7,5,1999,1999,1,1,12,13,1,5.209486153,4,3,2,5,4,4,6,7.057897937,2,426,1588,1,5,1,4,1588,4.700480366,1588,0,0,2,0,1.098612289,1,4,6,7,1,6,3,0.693147181,6.156978986,4,3,5.062595033,3.36729583,1,8,2006,9,6,214000
20,3,4.290459441,10921,2,1,4,1,0,4,3,7,2,2,0,2,4,5,1965,1965,3,1,6,6,1,3.871201011,3,3,1,4,4,2,4,6.253828812,2,440,960,1,3,1,1,960,4.700480366,960,1,0,1,0,1.098612289,1,3,6,7,1,6,4,0,6.068425588,4,2,4.787491743,1.386294361,1,5,2007,9,6,94750
30,3,4.442651256,10625,2,1,4,3,0,0,3,7,2,2,0,2,5,5,1920,1950,1,1,13,14,2,0,3,3,0,4,4,2,6,4.682131227,2,350,458,1,2,0,4,835,4.700480366,835,0,0,1,0,0.693147181,1,3,5,7,1,5,2,0,5.902633333,3,3,2.48490665,1.386294361,1,5,2010,6,5,83000
20,3,4.343805422,9320,2,1,3,3,0,4,3,12,2,2,0,2,4,5,1959,1959,1,1,9,10,2,0,3,3,1,4,4,2,6,6.343880434,2,381,950,1,2,1,4,1225,4.700480366,1225,1,0,1,1,1.098612289,1,3,6,7,1,1,1,0,5.075173815,1,3,5.863631176,1.386294361,1,1,2010,9,6,128950
20,3,3.044522438,10603,2,1,3,3,0,4,3,14,2,2,0,2,6,7,1977,2001,1,1,9,10,1,3.33220451,3,3,2,4,4,3,6,7.090076836,2,410,1610,1,4,1,4,1610,4.700480366,1610,1,0,2,0,1.098612289,1,4,6,7,4,6,3,0.693147181,6.173786104,4,3,5.123963979,4.219507705,1,2,2010,9,6,205000
60,3,4.343805422,9206,2,1,4,3,0,4,3,20,2,2,0,5,6,5,1985,1985,1,1,6,6,1,5.81711116,4,3,1,5,4,2,2,0.693147181,2,741,741,1,3,1,4,977,6.626717749,1732,0,0,2,1,1.098612289,1,4,7,7,4,6,4,0.693147181,6.165417854,4,3,5.257495372,3.828641396,1,6,2010,9,6,178000
90,3,4.158883083,7018,2,1,4,0,0,4,3,20,2,2,2,2,5,5,1979,1979,1,1,6,6,2,0,3,2,3,1,1,1,1,0.693147181,1,0,42,1,3,1,4,1535,4.700480366,1535,0,0,2,0,1.386294361,2,3,8,7,1,6,2,0.693147181,6.01615716,4,3,2.48490665,1.386294361,1,6,2009,9,3,118964
20,3,4.543294782,10402,2,1,3,3,0,0,3,5,2,2,0,2,7,5,2009,2009,1,1,12,13,2,0,3,3,2,5,4,2,2,0.693147181,2,1226,1226,1,5,1,4,1226,4.700480366,1226,0,0,2,0,1.098612289,1,4,6,7,1,6,3,1.098612289,6.606650186,4,3,2.48490665,3.583518938,1,5,2010,9,6,198900
50,4,3.044522438,7758,2,1,4,3,0,0,3,9,2,2,0,0,7,4,1931,1950,1,1,11,12,1,6.037274083,3,2,2,4,4,2,3,5.411646052,2,816,1040,1,5,1,1,1226,6.383506635,1818,0,0,1,1,1.386294361,1,3,7,7,4,2,2,0,5.480638923,4,3,2.48490665,1.386294361,1,6,2007,9,6,169500
60,1,4.317488114,9375,2,1,4,3,0,4,3,21,2,2,0,5,8,5,2003,2004,3,1,12,13,1,6.037274083,4,3,2,6,4,2,2,0.693147181,2,1053,1053,1,5,1,4,1053,6.844815479,1992,0,0,2,1,1.098612289,1,4,9,7,5,6,3,0.693147181,6.473890696,4,3,4.941642423,3.80666249,1,8,2008,9,6,250000
30,4,4.094344562,10800,2,3,4,3,0,4,3,17,2,2,0,2,4,7,1885,1995,4,1,12,13,2,0,3,3,0,3,4,2,2,0.693147181,2,641,641,1,4,1,4,1047,4.700480366,1047,0,0,1,0,0.693147181,1,3,6,7,1,2,2,0,5.609471795,3,1,2.48490665,1.386294361,1,8,2007,9,6,100000
20,4,3.912023005,6000,2,1,4,3,0,4,3,17,2,2,0,2,5,5,1948,1950,1,1,12,13,2,0,3,3,1,4,4,2,6,4.644390899,5,516,789,1,5,1,4,789,4.700480366,789,0,0,1,0,0.693147181,1,3,5,7,1,2,2,0,5.521460918,4,3,2.48490665,1.386294361,1,4,2008,9,1,115000
50,4,4.442651256,8500,2,1,4,3,0,0,3,9,0,2,0,0,5,7,1919,2005,1,1,5,5,2,0,3,3,1,4,4,2,2,0.693147181,2,793,793,2,3,0,1,997,6.253828812,1517,0,0,2,0,1.098612289,1,2,7,7,1,1,1,0,5.075173815,1,1,2.48490665,1.386294361,1,8,2007,9,6,115000
20,3,4.65396035,11751,2,1,3,3,0,4,3,14,2,2,0,2,6,6,1977,1977,3,1,9,10,1,6.037274083,3,3,1,5,4,2,5,6.558197803,2,1139,1844,1,5,1,4,1844,4.700480366,1844,0,0,2,0,1.098612289,1,3,7,7,4,6,3,0.693147181,6.302618976,4,3,2.48490665,4.804021045,4,1,2010,6,6,190000
50,3,4.317488114,9525,2,1,4,3,0,4,3,7,2,2,0,0,6,4,1954,1972,1,1,13,14,2,0,3,3,1,4,3,2,4,6.095824562,2,550,994,1,4,1,4,1216,6.459904454,1855,0,0,2,0,1.386294361,1,3,7,7,1,6,2,0,5.783825182,4,3,5.204006687,1.386294361,1,10,2006,9,6,136900
80,3,3.044522438,7750,2,1,3,3,0,4,3,8,2,2,0,7,7,5,2000,2000,1,1,12,13,2,0,3,3,2,5,4,2,7,5.521460918,2,134,384,1,5,1,4,774,6.486160789,1430,0,0,2,1,1.098612289,1,3,7,7,4,4,4,0.693147181,5.991464547,4,3,5.192956851,1.386294361,1,4,2010,9,6,180000
60,3,4.343805422,9965,2,1,4,3,0,4,3,5,2,2,0,5,7,5,2007,2007,1,1,12,13,3,5.393627546,4,3,2,6,4,4,7,6.891625897,2,280,1264,1,5,1,4,1282,7.254177846,2696,1,0,2,1,1.386294361,1,5,10,7,5,4,4,1.098612289,6.674561392,4,3,4.787491743,5.135798437,1,10,2007,7,1,340037.5
20,3,3.044522438,17673.5,2,1,4,0,0,0,3,6,2,2,0,2,6,5,1953,1953,3,1,13,14,1,5.214935758,3,4,1,5,4,3,6,3.555348061,4,905,1809,1,3,1,4,2155.125,4.700480366,2259,1,0,2,0,1.098612289,1,4,7,7,5,5,2,0.693147181,6.109247583,4,3,5.111987788,4.787491743,4,10,2007,6,5,217000
70,3,4.110873864,7259,2,1,3,3,0,4,2,6,2,2,0,5,6,8,1945,2002,2,1,13,14,2,0,3,3,1,4,4,2,6,6.651571874,3,104,1028,1,5,1,4,1436,6.784457063,2320,1,0,2,1,1.098612289,1,4,9,7,4,2,2,0,5.192956851,4,3,5.411646052,1.386294361,4,7,2007,9,6,259500
160,1,3.526360525,3230,2,2,4,3,0,0,3,21,2,2,4,5,6,5,1999,1999,1,1,8,8,1,6.037274083,3,3,2,5,4,2,7,6.03787092,2,310,729,1,4,1,4,729,6.591673732,1458,0,0,2,1,0.693147181,1,3,5,7,3,2,2,0.693147181,6.086774727,4,3,2.48490665,3.465735903,1,6,2007,9,6,176000
20,3,3.044522438,11616,2,1,4,3,0,4,3,19,2,2,0,2,5,5,1962,1962,1,1,13,14,1,4.753590191,3,3,1,4,4,2,3,5.135798437,5,252,1092,1,3,1,4,1092,4.700480366,1092,0,1,1,0,1.098612289,1,3,6,7,2,6,2,0,5.66296048,4,3,2.48490665,2.995732274,1,9,2009,9,6,139000
20,3,4.304065093,8536,2,1,4,3,0,0,3,7,2,2,0,2,5,5,2006,2007,1,1,12,13,2,0,3,3,2,5,4,2,2,0.693147181,2,1125,1125,1,4,1,4,1125,4.700480366,1125,0,0,1,1,0.693147181,1,3,5,7,1,6,2,0.693147181,6.063785209,4,3,4.382026635,4.158883083,1,4,2007,7,1,155000
60,3,4.49980967,12376,2,1,4,3,0,0,3,20,2,2,0,5,7,5,1990,1990,3,1,9,10,2,0,3,3,2,5,4,3,7,7.29301768,2,203,1673,1,4,1,4,1699,7.328437353,2747.625,1,0,3,0,1.504077397,1,4,11,7,4,6,2,1.098612289,6.386879319,4,3,5.905361848,1.386294361,1,5,2010,9,6,320000
60,3,4.17438727,8461,2,1,4,3,0,4,3,5,2,2,0,5,6,5,2005,2006,1,1,12,13,2,0,4,3,2,5,4,2,2,0.693147181,2,728,728,1,5,1,4,728,6.590301048,1456,0,0,2,1,1.098612289,1,4,8,7,5,6,4,0.693147181,5.966146739,4,3,2.48490665,3.17805383,1,7,2006,7,1,163990
80,3,3.044522438,17673.5,2,1,3,2,0,1,1,4,2,2,0,7,6,5,1969,1969,0,3,9,10,2,0,3,3,1,4,4,5,6,6.843749949,2,0,938,1,5,1,4,988,4.700480366,988,1,0,1,0,0,1,3,4,7,4,6,2,0.693147181,6.29156914,4,3,2.48490665,4.86753445,1,10,2006,9,6,180000
50,4,3.912023005,6060,2,1,4,3,0,4,3,9,2,2,0,0,4,5,1939,1950,1,1,0,0,2,0,3,3,2,4,4,2,2,0.693147181,2,732,732,1,4,1,4,772,5.860786223,1123,0,0,1,0,1.098612289,1,3,4,7,1,2,2,0,5.575949103,4,2,2.48490665,1.386294361,4,6,2007,9,6,100000
20,3,4.317488114,9464,2,1,4,3,0,0,3,12,2,2,0,2,6,7,1958,1958,3,1,8,8,1,4.905274778,3,4,1,4,4,2,5,6.345636361,2,510,1080,1,4,1,4,1080,4.700480366,1080,0,0,1,0,1.098612289,1,3,5,7,1,6,2,0,5.66296048,4,3,2.48490665,1.386294361,1,6,2008,9,6,136000
120,3,4.007333185,7892,2,1,4,3,0,4,3,20,2,2,4,2,6,5,1993,1993,1,1,9,10,2,0,4,3,2,5,4,2,7,5.703782475,2,899,1199,1,5,1,4,1199,4.700480366,1199,0,0,2,0,0.693147181,1,4,5,7,1,6,3,0.693147181,6.272877007,4,3,2.48490665,4.143134726,1,3,2008,9,6,153900
20,3,3.871201011,17043,2,1,3,3,0,1,3,14,2,2,0,2,6,5,1979,1998,1,1,6,6,2,0,3,4,1,5,3,2,2,0.693147181,2,1362,1362,1,3,1,4,1586,4.700480366,1586,0,0,2,0,1.098612289,1,3,7,7,4,6,2,0.693147181,6.075346031,4,3,5.257495372,1.386294361,1,1,2009,9,6,181000
190,4,4.094344562,6780,2,1,4,3,0,4,3,9,2,2,1,0,6,8,1935,1982,1,1,13,14,2,0,3,2,1,4,4,4,7,6.194405391,2,30,520,1,4,0,4,520,4.700480366,754,1,0,1,0,0.693147181,1,3,5,7,1,1,1,0,5.075173815,1,1,3.970291914,1.386294361,1,6,2006,9,6,84500
120,3,3.044522438,4928,2,1,3,3,0,4,3,13,2,2,4,2,6,5,1976,1976,1,1,9,10,2,0,3,3,1,5,4,2,6,4.787491743,2,958,1078,1,3,1,4,958,4.700480366,958,0,0,2,0,0.693147181,1,3,5,7,4,6,3,0.693147181,6.086774727,4,3,2.48490665,5.135798437,1,2,2007,9,6,128000
45,4,4.007333185,4388,2,1,3,0,0,4,3,17,1,2,0,1,5,7,1930,1950,1,1,14,14,2,0,3,4,0,4,4,2,3,4.753590191,2,556,672,1,5,1,4,840,4.700480366,840,0,0,1,0,1.098612289,1,3,5,7,4,1,1,0,5.075173815,1,1,2.48490665,1.386294361,1,6,2007,9,6,87000
60,3,4.234106505,7590,2,1,4,3,0,4,3,12,4,2,0,5,6,5,1966,1966,1,1,12,13,1,5.583496309,3,3,1,4,4,2,5,6.238324625,2,148,660,1,3,1,4,660,6.533788838,1348,0,0,1,1,1.098612289,1,3,6,7,3,6,3,0.693147181,6.115892125,4,3,5.236441963,4.682131227,1,7,2006,9,6,155000
20,3,4.234106505,8973,2,1,4,3,0,4,3,12,2,2,0,2,5,7,1958,1991,1,1,9,10,1,4.442651256,3,3,1,4,4,2,4,6.340359304,5,413,1008,1,3,1,0,1053,4.700480366,1053,0,1,1,1,1.098612289,1,5,6,7,1,7,3,0.693147181,6.620073207,4,3,2.48490665,4.382026635,2,7,2006,9,5,150000
60,3,4.477336814,14200,2,1,4,3,0,0,3,12,2,2,0,5,7,6,1966,1966,1,1,8,8,1,5.733341277,3,3,1,4,4,2,4,6.098074282,2,479,924,1,5,1,4,1216,6.84694314,2157,0,0,2,1,1.386294361,1,4,8,7,5,6,4,0.693147181,6.188264123,4,3,4.65396035,4.189654742,5,5,2006,9,6,226000
60,3,3.044522438,12224,2,1,3,3,0,0,3,8,2,2,0,5,6,5,2000,2000,1,1,12,13,1,3.688879454,4,3,2,5,4,2,7,6.543911846,2,297,992,1,5,1,4,1022,6.939253946,2054,1,0,2,1,1.098612289,1,4,7,7,4,4,3,0.693147181,5.966146739,4,3,3.17805383,3.871201011,1,7,2009,9,6,244000
20,3,4.317488114,7388,2,1,4,3,0,0,3,12,2,2,0,2,5,6,1959,2002,1,1,8,8,2,0,3,3,1,4,4,2,4,6.003887067,2,658,1063,1,4,1,4,1327,4.700480366,1327,1,0,1,0,1.098612289,1,4,7,7,1,2,2,0.693147181,6.436150368,4,3,2.48490665,1.386294361,1,7,2007,9,6,150750
20,3,3.044522438,6853,2,1,3,3,0,4,3,23,2,2,0,2,8,5,2001,2002,1,1,12,13,1,4.912654886,4,3,2,6,4,2,7,6.91274282,2,262,1267,1,5,1,4,1296,4.700480366,1296,1,0,2,0,0.693147181,1,4,6,7,1,6,4,0.693147181,6.154858094,4,3,5.257495372,3.218875825,1,6,2009,9,6,220000
20,3,4.356708827,10335,2,1,3,3,0,4,3,19,2,2,0,2,5,6,1968,1993,1,1,9,10,2,0,3,3,1,4,4,2,4,6.345636361,2,891,1461,1,4,1,4,1721,4.700480366,1721,0,0,2,1,1.098612289,1,3,7,6,4,6,3,0.693147181,6.086774727,4,3,2.48490665,4.564348191,4,7,2006,9,6,180000
20,3,4.382026635,10400,2,1,4,3,0,4,3,14,2,2,0,2,7,6,1970,1970,3,1,9,10,1,5.66296048,3,3,2,4,4,2,2,0.693147181,2,1304,1304,1,4,1,4,1682,4.700480366,1682,0,0,2,0,1.098612289,1,3,7,7,5,6,2,0.693147181,6.272877007,4,3,4.584967479,1.386294361,4,5,2008,9,6,174000
20,3,3.044522438,10355,2,1,3,3,0,0,3,12,2,2,0,2,5,5,1967,1967,1,1,8,8,1,5.278114659,3,3,1,4,4,2,5,6.543911846,2,519,1214,1,3,1,4,1214,4.700480366,1214,0,0,2,0,1.098612289,1,3,5,7,3,6,3,0,5.762051383,4,3,2.48490665,4.709530201,1,7,2007,9,6,143000
90,3,4.406719247,11070,2,1,4,3,0,4,3,11,2,2,2,2,7,5,1988,1989,1,1,12,13,1,4.248495242,3,3,1,4,4,2,2,0.693147181,2,1685.5,1907,1,4,1,4,1959,4.700480366,1959,0,0,3,0,1.504077397,2,3,9,7,1,7,2,1.098612289,6.64118217,4,3,2.48490665,1.386294361,1,7,2006,9,2,171000
60,3,4.290459441,9066,2,1,3,3,0,4,3,5,2,2,0,5,8,5,1999,2000,1,1,12,13,1,5.768320996,4,3,2,5,4,3,7,6.504288174,2,336,1004,1,5,1,4,1004,6.742880636,1852,0,0,2,1,1.098612289,1,4,7,7,4,6,4,1.098612289,6.492239835,4,3,5.411646052,4.663439094,5,12,2008,9,6,230000
60,3,4.17438727,15426,2,1,3,3,0,4,3,5,2,2,0,5,6,5,1997,1997,1,1,12,13,2,0,3,3,2,5,4,2,7,6.710523109,2,107,928,1,5,1,4,928,6.728628613,1764,1,0,2,1,1.098612289,1,4,7,7,1,6,3,0.693147181,6.152732695,4,3,5.620400866,4.59511985,4,8,2009,9,6,231500
20,3,4.248495242,10500,2,1,4,3,0,2,3,12,2,2,0,2,4,5,1971,1971,1,1,6,6,2,0,3,3,1,4,4,2,6,6.068425588,2,432,864,1,3,1,4,864,4.700480366,864,0,0,1,0,1.098612289,1,3,5,7,2,1,1,0,5.075173815,1,3,2.48490665,1.386294361,1,4,2010,3,6,115000
20,3,4.356708827,11645,2,1,4,3,0,4,3,5,2,2,0,2,7,5,2005,2005,1,1,12,13,2,0,4,3,2,5,4,4,7,7.170119543,2,434,1734,1,5,1,4,1734,4.700480366,1734,1,0,2,0,1.098612289,1,4,7,7,1,6,4,0.693147181,6.492239835,4,3,5.075173815,3.17805383,1,1,2006,9,6,260000
50,3,4.262679877,8520,2,1,4,3,0,0,3,12,0,2,0,0,5,4,1952,1952,1,1,3,14,2,0,3,2,1,4,4,2,4,6.228511004,2,403,910,1,2,1,4,910,6.163314804,1385,0,0,2,0,1.386294361,1,3,6,7,1,2,2,0.693147181,6.579251212,4,3,2.48490665,1.386294361,4,6,2010,9,6,166000
20,3,4.356708827,10335,2,1,3,3,0,4,3,5,2,2,0,2,7,5,1999,1999,1,1,12,13,1,5.209486153,4,3,2,5,4,5,7,6.520621128,2,811,1490,1,5,1,4,1501,4.700480366,1501,1,0,2,0,1.098612289,1,4,6,7,1,6,3,0.693147181,6.357842267,4,3,4.9698133,3.36729583,1,6,2009,9,6,204000
90,4,4.248495242,9100,2,1,4,3,0,4,3,19,5,2,2,2,5,5,1963,1963,1,1,6,6,1,5.81711116,3,3,1,4,4,2,4,7.194436851,2,396,1728,1,3,1,4,1728,4.700480366,1728,1,0,2,0,1.504077397,2,3,10,7,1,2,2,0.693147181,6.222576268,4,3,2.48490665,1.386294361,1,11,2006,3,5,125000
160,4,3.17805383,2522,2,1,4,3,0,4,3,7,2,2,3,5,6,5,2004,2006,1,1,12,13,3,3.912023005,4,3,2,5,4,2,2,0.693147181,2,970,970,1,5,1,4,970,6.605297921,1709,0,0,2,0,1.098612289,1,4,7,3,1,2,2,0.693147181,5.940171253,4,3,2.48490665,3.688879454,1,4,2006,9,6,130000
30,4,3.931825633,6120,2,1,4,3,0,0,3,3,2,2,0,2,5,7,1931,1993,1,1,13,14,2,0,3,3,0,4,4,2,5,5.342334252,2,506,715,1,3,1,0,875,4.700480366,875,1,0,1,0,0.693147181,1,3,5,7,1,2,2,0,5.192956851,3,3,3.871201011,1.386294361,1,11,2009,9,6,105000
60,3,3.044522438,9505,2,1,3,3,0,1,3,8,2,2,0,5,7,5,2001,2001,1,1,12,13,1,5.192956851,4,3,2,5,4,2,2,0.693147181,2,884,884,1,5,1,4,884,7.048386409,2035,0,0,2,1,1.098612289,1,4,8,7,5,4,4,0.693147181,6.073044534,4,3,4.9698133,3.871201011,1,5,2010,9,6,222500
20,3,4.143134726,7500,2,1,4,3,0,4,3,20,2,2,0,2,7,5,2004,2005,1,1,12,13,1,4.787491743,3,3,2,5,4,2,7,6.522092798,2,400,1080,1,5,1,4,1080,4.700480366,1080,1,0,1,0,1.098612289,1,4,6,7,1,1,1,0,5.075173815,1,3,2.48490665,1.386294361,1,4,2008,9,6,141000
50,4,3.044522438,6240,2,1,4,3,0,4,3,3,2,2,0,0,5,4,1936,1950,1,1,8,8,2,0,3,3,0,5,4,2,2,0.693147181,2,896,896,1,4,1,0,896,6.104793232,1344,0,0,1,0,1.098612289,1,3,7,7,1,2,2,0,5.480638923,3,3,5.298317367,4.736198448,1,4,2006,9,6,115000
20,3,4.787491743,10356,2,1,4,3,0,0,3,5,2,2,0,2,5,6,1975,1975,1,1,6,6,2,0,3,3,1,4,4,4,5,6.573680167,2,253,969,1,3,1,4,969,4.700480366,969,0,0,1,1,1.098612289,1,3,5,7,1,6,2,0.693147181,6.086774727,4,3,2.48490665,1.386294361,4,1,2007,9,6,122000
